customer_id,signup_date,age,gender,location,subscription_type,monthly_price,preferred_category,signup_source,avg_logins_per_month,boxes_opened_per_month,engagement_score,tenure_months,churned,churn_date,last_payment_date,lifetime_value
CUST100981,2025-03-09,59,Female,Hyderabad,Standard,799,Home,Email,3.26,0.8,19.7,8,0,,2025-11-15,6168.47
CUST100982,2023-03-12,67,Male,Delhi,Premium,1199,Gadgets,Email,4.07,0.39,11.7,32,0,,2025-11-15,38414.39
CUST100983,2023-02-06,66,Female,Kolkata,Basic,499,Gadgets,Facebook Ads,4.13,1.38,39.6,33,0,,2025-11-15,16081.01
CUST100984,2025-01-21,37,Male,Pune,Standard,799,Books,Referral,2.89,1.93,64.4,9,0,,2025-11-15,6541.79
CUST100985,2024-05-11,69,Male,Hyderabad,Premium,1199,Books,Organic,2.57,1.37,49.1,18,0,,2025-11-15,21011.13
CUST100986,2024-12-08,30,Female,Mumbai,Standard,799,Books,Facebook Ads,3.81,0.68,23.4,11,0,,2025-11-15,8649.85
CUST100987,2024-03-06,34,Male,Chennai,Basic,499,Books,Affiliate,3.48,0.33,7.9,20,1,2024-07-21,2024-07-21,1880.67
CUST100988,2023-08-12,53,Female,Delhi,Basic,499,Beauty,Instagram,2.53,0.99,28.9,27,0,,2025-11-15,13142.77
CUST100989,2025-04-30,50,Male,Hyderabad,Basic,499,Snacks,Affiliate,0.19,1.42,39.7,6,0,,2025-11-15,3051.39
CUST100990,2025-04-09,18,Female,Chennai,Standard,799,Gadgets,Referral,2.16,0.67,16.4,7,0,,2025-11-15,5345.69
CUST100991,2024-12-15,32,Female,Delhi,Standard,799,Fitness,Facebook Ads,0.94,0.73,21.8,11,1,2025-08-02,2025-08-02,5811.35
CUST100992,2023-09-09,30,Male,Pune,Premium,1199,Books,Email,1.8,2.59,81.7,26,0,,2025-11-15,28984.15
CUST100993,2024-08-23,34,Male,Mumbai,Basic,499,Snacks,Facebook Ads,3.06,1.55,50.7,14,0,,2025-11-15,7245.31
CUST100994,2023-12-16,41,Female,Chennai,Basic,499,Books,Instagram,3.65,1.59,49.8,23,0,,2025-11-15,11182.31
CUST100995,2023-02-24,25,Female,Mumbai,Standard,799,Snacks,Referral,6.2,0.02,4.7,33,0,,2025-11-15,27756.75
CUST100996,2025-08-16,67,Male,Other,Standard,799,Fitness,Facebook Ads,2.03,0.48,15.1,3,0,,2025-11-15,2437.6
CUST100997,2023-04-14,44,Male,Mumbai,Premium,1199,Home,Affiliate,4.39,0.94,24.5,31,0,,2025-11-15,38050.2
CUST100998,2025-09-21,62,Female,Mumbai,Standard,799,Beauty,Organic,3.55,0.3,11.9,1,0,,2025-11-15,824.06
CUST100999,2024-03-18,40,Female,Bengaluru,Basic,499,Gadgets,Affiliate,5.33,1.86,56.1,20,1,2025-08-08,2025-08-08,8028.98
CUST101000,2023-06-06,63,Male,Delhi,Standard,799,Home,Referral,4.04,1.75,48.1,29,0,,2025-11-15,22643.94
CUST101001,2024-07-01,25,Female,Bengaluru,Premium,1199,Fitness,Facebook Ads,1.18,0.58,20.0,16,1,2025-04-24,2025-04-24,10821.18
CUST101002,2025-06-28,25,Male,Hyderabad,Standard,799,Beauty,Affiliate,0.0,1.97,56.1,4,0,,2025-11-15,3252.16
CUST101003,2025-01-25,43,Female,Delhi,Basic,499,Beauty,Facebook Ads,3.56,0.9,30.2,9,0,,2025-11-15,4206.23
CUST101004,2025-04-17,64,Male,Mumbai,Basic,499,Beauty,Affiliate,2.05,2.45,79.1,7,0,,2025-11-15,3631.28
CUST101005,2024-11-06,30,Other,Bengaluru,Basic,499,Fitness,Referral,1.24,0.99,25.6,12,1,2025-07-25,2025-07-25,4259.55
CUST101006,2024-12-13,56,Female,Kolkata,Standard,799,Books,Email,0.72,1.25,38.3,11,0,,2025-11-15,8602.69
CUST101007,2025-06-02,54,Female,Chennai,Basic,499,Books,Affiliate,3.29,1.74,45.1,5,1,2025-07-28,2025-07-28,507.09
CUST101008,2023-08-16,66,Female,Chennai,Basic,499,Books,Organic,5.71,1.67,61.1,27,0,,2025-11-15,12975.99
CUST101009,2024-05-04,45,Female,Chennai,Basic,499,Home,Affiliate,2.26,1.21,30.8,18,0,,2025-11-15,9453.03
CUST101010,2023-07-16,42,Female,Bengaluru,Standard,799,Gadgets,Referral,4.06,0.82,24.3,28,0,,2025-11-15,22046.48
CUST101011,2025-11-01,33,Male,Mumbai,Basic,499,Beauty,Affiliate,2.82,1.21,44.6,0,0,,2025-11-15,504.09
CUST101012,2025-09-14,19,Female,Bengaluru,Standard,799,Beauty,Organic,0.68,0.41,11.5,2,0,,2025-11-15,1610.18
CUST101013,2022-12-29,35,Female,Pune,Basic,499,Home,Organic,4.32,0.99,26.3,35,0,,2025-11-15,16762.69
CUST101014,2024-12-27,34,Female,Other,Basic,499,Books,Referral,1.03,0.23,11.2,10,1,2025-06-21,2025-06-21,2419.33
CUST101015,2025-08-25,47,Male,Delhi,Standard,799,Beauty,Facebook Ads,3.04,0.0,5.3,2,0,,2025-11-15,1523.89
CUST101016,2023-06-01,56,Male,Mumbai,Basic,499,Beauty,Affiliate,2.39,0.93,26.2,29,0,,2025-11-15,14542.03
CUST101017,2024-07-29,30,Male,Mumbai,Basic,499,Fitness,Email,4.61,1.66,49.9,15,0,,2025-11-15,7291.21
CUST101018,2025-08-14,49,Female,Bengaluru,Basic,499,Snacks,Organic,1.1,1.46,42.1,3,0,,2025-11-15,1478.65
CUST101019,2022-12-23,67,Male,Hyderabad,Premium,1199,Home,Organic,3.7,0.85,26.7,35,0,,2025-11-15,42745.34
CUST101020,2024-12-18,46,Female,Mumbai,Standard,799,Home,Affiliate,1.49,1.95,49.9,11,0,,2025-11-15,8502.25
CUST101021,2023-10-07,63,Female,Other,Basic,499,Books,Facebook Ads,2.08,0.56,17.1,25,1,2024-01-23,2024-01-23,1469.75
CUST101022,2025-08-24,47,Female,Delhi,Basic,499,Home,Affiliate,0.0,0.0,8.9,2,0,,2025-11-15,1005.93
CUST101023,2025-10-14,35,Female,Pune,Premium,1199,Books,Referral,6.77,0.0,0.0,1,1,2025-11-14,2025-11-14,1204.03
CUST101024,2025-09-14,30,Male,Kolkata,Standard,799,Fitness,Email,3.99,0.19,5.2,2,0,,2025-11-15,1596.1
CUST101025,2024-04-18,60,Male,Kolkata,Basic,499,Fitness,Affiliate,1.62,1.39,36.8,19,0,,2025-11-15,9564.17
CUST101026,2025-06-16,38,Male,Hyderabad,Standard,799,Gadgets,Organic,0.98,0.52,19.2,5,0,,2025-11-15,3981.06
CUST101027,2025-05-28,47,Female,Hyderabad,Standard,799,Books,Organic,2.11,1.18,42.6,5,0,,2025-11-15,4013.81
CUST101028,2023-10-31,38,Male,Chennai,Standard,799,Fitness,Referral,4.29,1.89,65.1,24,0,,2025-11-15,19381.28
CUST101029,2025-05-11,65,Female,Hyderabad,Standard,799,Books,Facebook Ads,0.0,0.24,1.0,6,1,2025-08-07,2025-08-07,1544.21
CUST101030,2022-12-26,34,Male,Hyderabad,Basic,499,Home,Affiliate,2.75,1.19,39.8,35,0,,2025-11-15,18062.11
CUST101031,2024-08-29,57,Male,Other,Basic,499,Gadgets,Instagram,6.19,1.22,47.6,14,0,,2025-11-15,6731.77
CUST101032,2023-07-25,36,Male,Chennai,Premium,1199,Snacks,Facebook Ads,0.96,0.38,14.6,28,1,2024-05-21,2024-05-21,10949.26
CUST101033,2023-03-28,69,Female,Kolkata,Standard,799,Beauty,Organic,3.14,1.71,55.7,32,0,,2025-11-15,26049.78
CUST101034,2023-02-08,32,Female,Pune,Basic,499,Beauty,Affiliate,6.97,0.73,23.6,33,0,,2025-11-15,16128.82
CUST101035,2024-12-17,26,Male,Bengaluru,Premium,1199,Gadgets,Organic,4.14,0.67,23.7,11,1,2025-06-27,2025-06-27,7566.43
CUST101036,2023-11-23,69,Female,Mumbai,Premium,1199,Books,Email,3.23,2.17,73.1,24,0,,2025-11-15,27741.18
CUST101037,2025-01-17,27,Male,Delhi,Premium,1199,Books,Facebook Ads,3.91,1.21,40.4,10,0,,2025-11-15,12158.59
CUST101038,2023-01-26,61,Other,Hyderabad,Premium,1199,Books,Instagram,2.28,1.46,38.8,34,0,,2025-11-15,39908.8
CUST101039,2023-10-27,48,Female,Pune,Premium,1199,Snacks,Email,5.34,1.71,52.3,25,0,,2025-11-15,29219.66
CUST101040,2024-06-28,40,Male,Delhi,Basic,499,Beauty,Instagram,2.28,0.51,22.7,16,1,2025-04-27,2025-04-27,4561.47
CUST101041,2025-03-30,69,Female,Hyderabad,Standard,799,Gadgets,Email,0.0,1.65,51.1,7,0,,2025-11-15,5654.57
CUST101042,2023-10-31,47,Male,Hyderabad,Standard,799,Books,Facebook Ads,2.3,0.6,19.9,24,0,,2025-11-15,19560.99
CUST101043,2024-10-01,50,Other,Mumbai,Basic,499,Fitness,Organic,1.26,0.57,15.2,13,0,,2025-11-15,6551.96
CUST101044,2025-07-13,69,Male,Hyderabad,Basic,499,Home,Instagram,2.49,0.74,29.5,4,0,,2025-11-15,1990.15
CUST101045,2024-09-20,26,Female,Pune,Premium,1199,Snacks,Facebook Ads,2.53,0.53,25.6,14,0,,2025-11-15,16514.85
CUST101046,2023-07-29,64,Male,Mumbai,Basic,499,Books,Instagram,5.16,1.39,51.2,28,0,,2025-11-15,14637.44
CUST101047,2022-12-12,18,Female,Hyderabad,Premium,1199,Beauty,Facebook Ads,4.25,1.06,41.6,35,0,,2025-11-15,44127.48
CUST101048,2025-06-25,61,Female,Hyderabad,Basic,499,Home,Email,3.47,0.61,18.4,4,1,2025-07-27,2025-07-27,547.0
CUST101049,2022-12-09,52,Female,Mumbai,Basic,499,Gadgets,Facebook Ads,2.99,1.3,38.4,35,1,2023-06-23,2023-06-23,3130.63
CUST101050,2025-06-30,28,Female,Mumbai,Standard,799,Books,Email,1.09,0.73,21.9,4,1,2025-09-03,2025-09-03,1678.08
CUST101051,2024-06-17,51,Female,Other,Basic,499,Beauty,Organic,0.0,0.7,21.3,17,0,,2025-11-15,8347.27
CUST101052,2025-09-09,33,Male,Delhi,Standard,799,Home,Email,3.2,0.93,37.0,2,1,2025-10-16,2025-10-16,857.68
CUST101053,2025-04-08,26,Male,Bengaluru,Standard,799,Fitness,Referral,4.43,1.18,43.8,7,0,,2025-11-15,5635.08
CUST101054,2025-11-12,49,Male,Mumbai,Basic,499,Snacks,Organic,2.8,1.13,38.4,0,0,,2025-11-15,506.43
CUST101055,2023-12-05,32,Other,Chennai,Basic,499,Gadgets,Affiliate,2.04,0.68,14.5,23,1,2024-07-25,2024-07-25,3664.62
CUST101056,2025-03-05,29,Male,Hyderabad,Basic,499,Beauty,Affiliate,3.84,1.41,36.1,8,0,,2025-11-15,4058.44
CUST101057,2024-01-30,50,Female,Chennai,Basic,499,Fitness,Facebook Ads,2.85,0.77,25.9,21,1,2025-05-14,2025-05-14,7761.95
CUST101058,2024-04-24,62,Female,Mumbai,Standard,799,Snacks,Facebook Ads,6.03,0.51,23.2,19,0,,2025-11-15,15322.51
CUST101059,2024-10-03,31,Male,Pune,Basic,499,Snacks,Referral,5.22,0.02,3.3,13,0,,2025-11-15,6513.56
CUST101060,2025-06-29,25,Male,Delhi,Basic,499,Fitness,Facebook Ads,4.73,1.49,57.1,4,0,,2025-11-15,2031.89
CUST101061,2025-10-28,25,Male,Bengaluru,Standard,799,Beauty,Organic,4.36,0.91,24.4,0,0,,2025-11-15,810.87
CUST101062,2025-03-06,44,Male,Delhi,Basic,499,Snacks,Organic,0.68,1.03,25.2,8,1,2025-08-05,2025-08-05,2629.1
CUST101063,2024-02-16,29,Male,Delhi,Basic,499,Gadgets,Email,4.19,1.53,45.0,21,1,2025-05-23,2025-05-23,7042.69
CUST101064,2024-02-20,18,Male,Pune,Basic,499,Home,Instagram,3.68,0.61,17.1,21,0,,2025-11-15,10597.56
CUST101065,2025-01-31,60,Female,Other,Premium,1199,Gadgets,Facebook Ads,4.09,0.08,7.3,9,0,,2025-11-15,10838.93
CUST101066,2023-08-04,57,Other,Bengaluru,Premium,1199,Books,Referral,3.89,0.94,28.5,27,0,,2025-11-15,31987.56
CUST101067,2023-03-16,59,Male,Pune,Standard,799,Snacks,Affiliate,3.81,1.08,27.1,32,1,2025-08-20,2025-08-20,23038.34
CUST101068,2023-12-09,68,Male,Kolkata,Basic,499,Home,Organic,7.86,0.74,31.4,23,0,,2025-11-15,11647.09
CUST101069,2023-09-26,28,Male,Other,Basic,499,Fitness,Organic,2.86,1.78,46.4,26,1,2025-08-11,2025-08-11,10511.45
CUST101070,2023-10-06,56,Female,Bengaluru,Standard,799,Home,Organic,4.69,0.0,0.0,25,1,2024-06-21,2024-06-21,6233.54
CUST101071,2023-07-29,60,Female,Hyderabad,Standard,799,Home,Instagram,2.15,1.57,40.3,28,1,2025-06-01,2025-06-01,18435.37
CUST101072,2023-01-01,48,Male,Bengaluru,Premium,1199,Home,Instagram,4.42,1.37,44.9,34,0,,2025-11-15,41014.0
CUST101073,2022-12-05,34,Male,Pune,Basic,499,Snacks,Facebook Ads,4.69,1.17,39.0,35,0,,2025-11-15,17170.59
CUST101074,2025-11-01,50,Female,Mumbai,Basic,499,Books,Affiliate,3.66,0.0,11.8,0,1,2025-11-01,2025-11-01,511.71
CUST101075,2024-02-27,49,Female,Hyderabad,Standard,799,Books,Referral,6.0,1.67,58.3,20,0,,2025-11-15,16087.96
CUST101076,2024-01-10,46,Male,Bengaluru,Standard,799,Beauty,Instagram,1.41,0.28,16.6,22,1,2025-05-27,2025-05-27,12745.39
CUST101077,2024-11-29,38,Female,Bengaluru,Standard,799,Books,Email,2.12,0.6,20.6,11,0,,2025-11-15,8931.96
CUST101078,2023-07-12,38,Male,Chennai,Standard,799,Snacks,Instagram,3.38,0.8,21.1,28,0,,2025-11-15,21223.51
CUST101079,2025-09-21,57,Male,Pune,Premium,1199,Beauty,Organic,4.59,1.14,37.7,1,1,2025-11-14,2025-11-14,1211.28
CUST101080,2025-03-26,40,Female,Hyderabad,Standard,799,Fitness,Referral,3.32,1.28,43.5,7,1,2025-05-06,2025-05-06,743.97
CUST101081,2023-02-21,23,Female,Pune,Premium,1199,Fitness,Facebook Ads,5.31,1.44,49.8,33,0,,2025-11-15,38424.36
CUST101082,2024-02-16,39,Male,Bengaluru,Premium,1199,Fitness,Instagram,1.81,1.39,40.4,21,0,,2025-11-15,25732.6
CUST101083,2025-07-05,67,Female,Hyderabad,Standard,799,Fitness,Organic,0.95,1.05,34.6,4,0,,2025-11-15,3176.91
CUST101084,2025-09-15,55,Male,Delhi,Basic,499,Fitness,Email,3.55,1.15,32.0,2,1,2025-10-26,2025-10-26,495.34
CUST101085,2024-04-10,54,Female,Mumbai,Basic,499,Gadgets,Email,2.86,0.25,3.9,19,0,,2025-11-15,9708.23
CUST101086,2024-09-17,62,Female,Hyderabad,Standard,799,Snacks,Facebook Ads,3.98,0.45,10.3,14,0,,2025-11-15,11209.99
CUST101087,2023-05-17,68,Female,Chennai,Standard,799,Beauty,Facebook Ads,2.95,1.44,45.0,30,0,,2025-11-15,24808.59
CUST101088,2025-11-05,25,Female,Hyderabad,Premium,1199,Fitness,Instagram,2.39,1.4,37.6,0,0,,2025-11-15,1180.91
CUST101089,2023-07-27,58,Male,Chennai,Basic,499,Gadgets,Facebook Ads,2.87,1.33,39.6,28,0,,2025-11-15,13187.05
CUST101090,2025-09-13,66,Female,Hyderabad,Basic,499,Books,Affiliate,3.05,0.59,24.1,2,0,,2025-11-15,950.68
CUST101091,2024-10-27,52,Female,Mumbai,Standard,799,Gadgets,Affiliate,2.45,1.45,39.7,12,0,,2025-11-15,9444.83
CUST101092,2024-09-11,68,Female,Mumbai,Basic,499,Gadgets,Organic,2.63,0.2,5.2,14,1,2025-02-03,2025-02-03,1941.6
CUST101093,2024-05-30,28,Male,Hyderabad,Basic,499,Snacks,Organic,2.27,1.55,48.1,17,1,2025-05-09,2025-05-09,5203.0
CUST101094,2023-07-26,41,Female,Bengaluru,Basic,499,Fitness,Organic,4.54,0.74,26.3,28,0,,2025-11-15,14604.15
CUST101095,2023-05-28,66,Female,Mumbai,Standard,799,Gadgets,Affiliate,3.35,1.91,56.8,30,0,,2025-11-15,23390.56
CUST101096,2023-07-15,38,Male,Delhi,Basic,499,Gadgets,Instagram,7.06,0.0,8.2,28,1,2025-11-04,2025-11-04,13498.25
CUST101097,2023-06-08,68,Female,Hyderabad,Premium,1199,Fitness,Instagram,3.29,1.96,63.7,29,0,,2025-11-15,32444.02
CUST101098,2025-03-18,19,Male,Bengaluru,Basic,499,Snacks,Facebook Ads,2.01,0.68,27.4,8,1,2025-05-21,2025-05-21,1072.8
CUST101099,2023-12-04,57,Male,Chennai,Premium,1199,Gadgets,Instagram,7.81,0.67,24.4,23,0,,2025-11-15,26987.71
CUST101100,2023-01-18,36,Female,Chennai,Standard,799,Beauty,Organic,3.74,1.02,30.2,34,1,2023-09-22,2023-09-22,6248.77
CUST101101,2025-10-12,56,Female,Bengaluru,Basic,499,Home,Referral,4.78,0.48,13.9,1,0,,2025-11-15,481.75
CUST101102,2025-07-10,45,Female,Kolkata,Basic,499,Books,Organic,4.07,0.86,29.7,4,0,,2025-11-15,2022.72
CUST101103,2025-08-27,34,Male,Chennai,Basic,499,Home,Affiliate,4.12,0.46,14.3,2,1,2025-11-12,2025-11-12,1055.38
CUST101104,2025-11-09,23,Other,Chennai,Standard,799,Home,Referral,3.96,0.48,13.9,0,1,2025-11-11,2025-11-11,794.61
CUST101105,2023-05-25,36,Male,Hyderabad,Basic,499,Snacks,Facebook Ads,1.02,1.19,34.1,30,0,,2025-11-15,14746.05
CUST101106,2024-01-23,55,Male,Mumbai,Basic,499,Gadgets,Email,3.66,0.36,9.6,22,1,2025-01-16,2025-01-16,5182.99
CUST101107,2025-02-23,45,Male,Chennai,Standard,799,Home,Instagram,0.62,0.44,14.5,8,1,2025-04-23,2025-04-23,800.9
CUST101108,2024-12-17,19,Female,Delhi,Basic,499,Home,Instagram,2.69,0.08,0.0,11,1,2025-01-30,2025-01-30,492.9
CUST101109,2023-05-03,55,Female,Other,Basic,499,Books,Affiliate,1.69,0.6,20.5,30,0,,2025-11-15,14823.02
CUST101110,2025-04-27,54,Female,Kolkata,Standard,799,Fitness,Organic,3.64,1.69,56.2,6,0,,2025-11-15,4652.66
CUST101111,2023-07-19,68,Female,Hyderabad,Premium,1199,Gadgets,Organic,3.6,0.39,11.0,28,1,2024-10-03,2024-10-03,15606.29
CUST101112,2023-07-19,69,Male,Bengaluru,Basic,499,Gadgets,Referral,3.87,0.46,25.8,28,0,,2025-11-15,13992.25
CUST101113,2024-06-25,21,Female,Bengaluru,Basic,499,Books,Instagram,3.52,1.02,32.7,16,0,,2025-11-15,8464.76
CUST101114,2024-08-26,39,Male,Delhi,Premium,1199,Fitness,Affiliate,1.91,0.68,13.7,14,1,2025-10-25,2025-10-25,16824.9
CUST101115,2024-08-12,43,Female,Delhi,Basic,499,Gadgets,Facebook Ads,2.53,2.24,67.2,15,0,,2025-11-15,7471.05
CUST101116,2023-02-24,66,Male,Bengaluru,Premium,1199,Beauty,Organic,4.66,0.8,27.2,33,0,,2025-11-15,38237.02
CUST101117,2025-07-03,60,Female,Hyderabad,Basic,499,Books,Instagram,4.92,1.1,38.2,4,1,2025-10-15,2025-10-15,1383.64
CUST101118,2023-09-02,53,Female,Mumbai,Premium,1199,Snacks,Email,0.94,1.47,43.3,26,0,,2025-11-15,31340.74
CUST101119,2023-04-06,30,Female,Other,Basic,499,Fitness,Affiliate,0.24,1.45,38.7,31,0,,2025-11-15,15633.32
CUST101120,2025-07-16,69,Female,Mumbai,Premium,1199,Books,Referral,1.69,1.04,26.7,4,0,,2025-11-15,4900.87
CUST101121,2025-09-27,49,Male,Other,Basic,499,Home,Organic,4.88,0.8,23.8,1,1,2025-11-02,2025-11-02,519.0
CUST101122,2025-06-17,34,Female,Pune,Standard,799,Gadgets,Organic,5.19,2.11,63.8,5,0,,2025-11-15,4086.69
CUST101123,2025-04-20,58,Male,Hyderabad,Basic,499,Beauty,Facebook Ads,1.34,0.84,20.3,6,0,,2025-11-15,3056.05
CUST101124,2024-11-02,53,Female,Chennai,Basic,499,Beauty,Organic,3.55,0.63,17.5,12,0,,2025-11-15,6392.07
CUST101125,2024-07-11,63,Female,Delhi,Standard,799,Snacks,Affiliate,6.3,0.51,22.5,16,1,2025-07-26,2025-07-26,10567.87
CUST101126,2023-02-19,36,Male,Chennai,Standard,799,Books,Instagram,3.75,0.0,10.5,33,0,,2025-11-15,25946.48
CUST101127,2024-02-06,52,Other,Delhi,Premium,1199,Beauty,Instagram,5.56,1.39,48.9,21,0,,2025-11-15,25960.98
CUST101128,2023-12-29,63,Female,Bengaluru,Basic,499,Books,Instagram,4.8,0.0,9.4,22,0,,2025-11-15,11154.6
CUST101129,2023-08-27,57,Male,Hyderabad,Premium,1199,Gadgets,Email,1.36,0.9,32.6,27,0,,2025-11-15,32872.81
CUST101130,2025-01-16,45,Female,Delhi,Basic,499,Gadgets,Email,2.66,0.78,29.1,10,0,,2025-11-15,5106.13
CUST101131,2024-05-11,18,Male,Hyderabad,Premium,1199,Beauty,Organic,3.06,2.24,67.5,18,0,,2025-11-15,20966.45
CUST101132,2023-02-12,59,Female,Bengaluru,Premium,1199,Gadgets,Email,3.19,0.0,2.6,33,0,,2025-11-15,40572.55
CUST101133,2023-07-15,35,Female,Delhi,Basic,499,Books,Email,4.65,0.36,11.5,28,1,2023-09-12,2023-09-12,502.86
CUST101134,2024-12-03,65,Other,Mumbai,Premium,1199,Gadgets,Facebook Ads,3.74,0.82,25.7,11,0,,2025-11-15,13199.23
CUST101135,2023-02-07,57,Female,Mumbai,Standard,799,Home,Email,0.0,0.78,23.8,33,0,,2025-11-15,27399.33
CUST101136,2025-06-05,50,Male,Bengaluru,Basic,499,Books,Referral,0.64,0.57,21.1,5,0,,2025-11-15,2501.17
CUST101137,2024-05-11,29,Female,Mumbai,Standard,799,Fitness,Referral,0.0,0.85,27.7,18,0,,2025-11-15,14419.34
CUST101138,2024-04-25,25,Male,Mumbai,Basic,499,Gadgets,Referral,3.32,0.14,5.5,18,1,2025-09-08,2025-09-08,8216.9
CUST101139,2024-08-25,41,Female,Kolkata,Standard,799,Gadgets,Organic,3.43,1.11,35.8,14,0,,2025-11-15,11339.48
CUST101140,2025-05-07,33,Female,Mumbai,Basic,499,Books,Instagram,3.51,0.0,4.3,6,0,,2025-11-15,2944.96
CUST101141,2023-12-01,67,Male,Chennai,Basic,499,Snacks,Facebook Ads,1.27,0.88,30.6,23,0,,2025-11-15,11166.52
CUST101142,2024-11-27,21,Male,Bengaluru,Basic,499,Fitness,Organic,4.21,0.54,11.1,11,0,,2025-11-15,5621.83
CUST101143,2024-07-27,55,Female,Pune,Standard,799,Fitness,Instagram,4.29,1.51,42.5,15,0,,2025-11-15,11676.91
CUST101144,2023-09-04,61,Female,Delhi,Premium,1199,Fitness,Facebook Ads,0.74,1.95,64.6,26,0,,2025-11-15,30859.7
CUST101145,2025-07-05,44,Male,Bengaluru,Premium,1199,Beauty,Facebook Ads,0.36,0.7,21.0,4,1,2025-11-02,2025-11-02,4708.16
CUST101146,2025-04-07,26,Male,Hyderabad,Basic,499,Home,Facebook Ads,3.0,1.73,51.7,7,0,,2025-11-15,3565.39
CUST101147,2024-11-06,64,Male,Delhi,Basic,499,Home,Referral,6.23,0.71,23.7,12,0,,2025-11-15,6056.06
CUST101148,2025-06-04,33,Female,Hyderabad,Standard,799,Snacks,Referral,6.06,0.32,11.9,5,0,,2025-11-15,3960.25
CUST101149,2025-06-22,29,Male,Mumbai,Standard,799,Fitness,Referral,4.01,1.95,63.6,4,1,2025-08-23,2025-08-23,1515.29
CUST101150,2024-12-30,48,Female,Other,Basic,499,Fitness,Facebook Ads,1.69,1.21,31.8,10,0,,2025-11-15,4874.4
CUST101151,2025-05-20,41,Male,Delhi,Basic,499,Gadgets,Affiliate,4.6,0.9,30.0,5,0,,2025-11-15,2477.93
CUST101152,2024-12-18,31,Female,Delhi,Standard,799,Books,Facebook Ads,2.19,1.31,41.9,11,0,,2025-11-15,8263.71
CUST101153,2024-11-29,62,Male,Chennai,Basic,499,Beauty,Referral,1.62,1.06,34.9,11,0,,2025-11-15,5675.7
CUST101154,2024-09-23,42,Female,Delhi,Standard,799,Beauty,Facebook Ads,0.0,0.86,26.9,13,0,,2025-11-15,10405.82
CUST101155,2025-02-17,51,Male,Pune,Standard,799,Snacks,Referral,3.18,0.1,7.6,9,1,2025-09-10,2025-09-10,4761.81
CUST101156,2023-05-08,20,Female,Delhi,Premium,1199,Home,Referral,1.87,0.74,20.4,30,1,2025-06-20,2025-06-20,30734.48
CUST101157,2025-07-07,41,Male,Chennai,Standard,799,Fitness,Referral,3.17,1.27,35.4,4,0,,2025-11-15,3194.5
CUST101158,2025-06-27,59,Female,Mumbai,Basic,499,Books,Affiliate,0.0,0.83,37.1,4,0,,2025-11-15,2002.27
CUST101159,2022-12-18,26,Female,Pune,Premium,1199,Snacks,Instagram,3.31,1.44,43.7,35,0,,2025-11-15,43027.94
CUST101160,2025-05-08,43,Male,Chennai,Standard,799,Beauty,Facebook Ads,0.0,1.13,33.0,6,0,,2025-11-15,4870.52
CUST101161,2023-04-06,37,Female,Bengaluru,Basic,499,Beauty,Organic,4.96,0.37,17.6,31,0,,2025-11-15,16271.04
CUST101162,2023-11-17,57,Female,Mumbai,Standard,799,Beauty,Referral,3.94,0.11,13.6,24,1,2025-10-02,2025-10-02,16794.58
CUST101163,2025-02-07,27,Male,Bengaluru,Basic,499,Fitness,Affiliate,2.5,0.81,22.9,9,1,2025-09-25,2025-09-25,3416.49
CUST101164,2023-05-11,36,Male,Other,Standard,799,Fitness,Organic,4.01,0.59,15.0,30,0,,2025-11-15,23505.15
CUST101165,2025-04-29,20,Male,Bengaluru,Standard,799,Fitness,Instagram,1.24,1.1,27.6,6,0,,2025-11-15,4886.21
CUST101166,2025-05-15,41,Female,Delhi,Standard,799,Gadgets,Facebook Ads,3.13,0.47,23.9,6,0,,2025-11-15,4859.35
CUST101167,2024-05-24,22,Female,Mumbai,Basic,499,Home,Affiliate,4.43,0.53,13.4,18,1,2024-08-17,2024-08-17,1071.23
CUST101168,2022-11-22,20,Male,Delhi,Basic,499,Beauty,Referral,0.0,1.53,45.8,36,0,,2025-11-15,18378.89
CUST101169,2023-09-26,44,Female,Hyderabad,Premium,1199,Beauty,Referral,2.19,0.99,26.1,26,0,,2025-11-15,31176.98
CUST101170,2024-09-21,33,Female,Other,Standard,799,Gadgets,Referral,2.96,0.48,8.9,14,0,,2025-11-15,11683.16
CUST101171,2025-10-25,66,Female,Hyderabad,Basic,499,Beauty,Affiliate,2.65,0.91,27.4,0,1,2025-10-25,2025-10-25,499.83
CUST101172,2024-10-07,32,Female,Kolkata,Basic,499,Beauty,Organic,5.62,1.73,50.5,13,0,,2025-11-15,6486.86
CUST101173,2023-08-27,52,Female,Hyderabad,Basic,499,Fitness,Instagram,0.98,1.08,29.4,27,0,,2025-11-15,13744.03
CUST101174,2024-10-10,29,Female,Mumbai,Standard,799,Fitness,Facebook Ads,1.88,1.26,48.8,13,0,,2025-11-15,10766.92
CUST101175,2024-06-29,58,Male,Bengaluru,Standard,799,Home,Instagram,0.0,0.45,15.6,16,0,,2025-11-15,12266.53
CUST101176,2025-03-18,61,Female,Hyderabad,Standard,799,Beauty,Referral,5.72,1.52,53.6,8,0,,2025-11-15,6177.61
CUST101177,2023-03-13,43,Female,Other,Standard,799,Snacks,Instagram,2.56,2.29,74.4,32,0,,2025-11-15,25327.72
CUST101178,2025-02-26,64,Male,Pune,Standard,799,Beauty,Organic,2.21,0.43,13.6,8,0,,2025-11-15,6997.76
